1.0e-7	1.0e-6	5.0e-6	5.0e-5	0.0001	0.0005	0.001	0.002	0.005	0.02	0.05	0.1	0.2	0.5	1.0	2.0	5.0	10.0	20.0	200.0	500.0
22332.5293123926	7061.678264371556	3147.4350004164544	974.658018876083	681.6338369061967	292.68902015620563	200.42411956809144	135.3863705146522	78.70307337827103	31.611562825628727	15.886941141341826	8.932636983702448	4.789699862262316	1.9866861603574946	0.9993412396977864	0.5000847131650111	0.19993069030712504	0.10000477853329554	0.05000124105341184	0.005002452941584851	0.001999642424631003
